Website Primary SKU,Website Variation SKU,Till SKU (8 digit),Name,Long Description,Colour/Style,Colour - for filtering,Dimensions  H x W x D (mm),Additional Search Keywords,Cost Price,Selling Price,Stock,VAT,Matches,Inactive,Weight,Category,Attributes,Sub Category,Category 2,Sub Category 2,Manufacturer,Gift Finder,,
10780,101,10780101,Hugo Leather,"The ultimate statement piece - beautiful leathers and maginicent hardware - Fully lined, multiple pockets - whats not to like? Fully lined, inside pockets, magdot closure. Handle drop 290mm.
",Mist/ Celia Blue,Blue,300 x 450 x 140,"Shoulderbag,Handbag, Purse",80,195,.,S,,,750,Accessories,,Bags & Purses ,,,Owen Barry,For Her,,
10781,100,10781100,Afternoon Tea' Studs,Work that British charm with these delightful studs featuring a little tea pot and tea cup. Perfect attire for a spot of afternoon tea! Handcrafted from 925 solid silver and finished in brushed matt.,Silver,Silver,10mm diameter approx.,,19,46,,S,,,,Jewellery,Fine,Earrings Inc. studs,,,Bug,For Her,,
10782,100,10782100,Drink Me' Necklace,"This delightful necklace features a miniature white and blue ceramic tea cup with a solid silver tag engraved with the phrase ""Drink Me"". Perfect for the Mad Hatter's tea party! A must for tea drinkers and Alice in Wonderland fans. The teacup and tag hang from an 18"" fine trace chain. Handcrafted from 925 sterling silver with a ceramic teacup. The gold finish is 18ct gold plate, then darkened to an antique finish with an oxidising solution.All jump rings are soldered shut ensuring charms won't pull loose. ",Silver,Silver,,,23,56,,S,,,50,Jewellery,Fine,Necklaces,,,Bug,For Her,,
10783,100,10783100,Tilley's Toast Bracelet,"Whether you prefer jam, marmite or just plain butter, Tilley's Toast is the perfect way for us toast lovers to spread some love! The bracelet is 8"" long, the clasp is adjustable and can be fastened at any point along the chain, ensuring a perfect fit. Handcrafted from 925 solid silver and finished in brushed matt.",Silver,Silver,Toast - 20 x 15,"Quirky, charming, funny, pretty",24,58,,S,,,50,Jewellery,Fine,Bracelets,,,Bug,For Her,,
10784,100,10784100,Wishbone Bracelet,"it for any girl's wish list, a delightful handcrafted silver wishbone charm accompanied by three little tags engraved with the words 'Make A Wish'. Now close your eyes and count to three! The bracelet chain is 8"". The bracelet clasp is adjustable and can be fastened at any point along the chain, ensuring a perfect fit. All jump rings are soldered shut ensuring the charms will not pull loose. Handcrafted from 925 solid silver and finished in brushed matt.",Silver,Silver,20 x 15,"Quirky, charming, funny, pretty",26,63,,S,,,50,Jewellery,Fine,Bracelets,,,Bug,For Her,,
10785,100,10785100,Tweedle Dee Necklace,"Bow ties aren't just for the boys, we can look daper too with this handcrafted bow tie necklace straight out of Wonderland. Suspended from a fine solid silver chain, which is 18"" in length. Made from 925 solid silver and finished in brushed matt.",Silver,Silver,18 x 38,"Quirky, charming, funny, pretty",42,101,,S,,,50,Jewellery,Fine,Necklaces,,,Bug,For Her,,
10786,100,10786100,Tilley's Toast Necklace,"Whether you prefer jam, marmite or just plain butter, spread the love with Tilley's Toast! Suspended from a solid silver chain, which is 18"" in length. Handcrafted from 925 solid silver and finished in brushed matt.",Silver,Silver,Toast - 20 x 15,"Quirky, charming, funny, pretty",27,65,,S,,,50,Jewellery,Fine,Necklaces,,,Bug,For Her,,
10787,100,10787100,Betsy Bunny & Carrot Necklace,"Say hello to Betsy the bunny and her carrot. This adorable necklace features a handcrafted bunny and an orange plastic miniature carrot. Suspended from a fine solid silver chain, which is 18"" in length. Handcrafted from 925 solid silver.",Silver,Silver,31 x ,"Quirky, charming, funny, pretty",27,65,,S,,,50,Jewellery,Fine,Necklaces,,,Bug,For Her,,
10788,100,10788100,"Knife, Fork & Spoon Necklace","Solid silver knife, fork and spoon necklace. Suspended from a solid silver 28"" chain. Handcrafted from 925 solid silver. All jump rings are soldered shut ensuring charms won't pull loose.",Silver,Silver,40 x ,"Quirky, charming, funny, pretty",38,92,,S,,,50,Jewellery,Fine,Necklaces,,,Bug,For Her,,
10789,100,10789100,"Knife, Fork & Spoon Studs",Eat your dinner on the go with these 3 piece cutlery studs. Handcrafted from 925 solid silver and finished in brushed matt.,Silver,Silver,15 x ,"Quirky, charming, funny, pretty",21,51,,S,,,50,Jewellery,Fine,Earrings Inc. studs,,,Bug,For Her,,
10790,100,10790100,Frankie's Dream Necklace,"Forecast just in: Cloudy with a chance of fabulousness! Featuring a silver dream cloud in matt finish, this charming necklace is the perfect piece whatever the weather! Suspended from a solid silver chain which is 18"" long. The lettering is applied using a letter punch then oxidised. Handcrafted from 925 solid silver and finished in brushed matt.",Silver,Silver,15 x 25,"Quirky, charming, funny, pretty",24,58,,S,,,50,Jewellery,Fine,Necklaces,,,Bug,For Her,,
10791,100,10791100,Margaret's Book Necklace,"Keep a bit of magic close to your heart with this delightful personalised story book necklace. The magical little book is hand stamped with ""Once upon a time"" on the front and ""Happily ever after"" on the back. You shall go to the ball! Suspended from a fine solid silver trace chain which is 18"" long. Made from 925 solid silver and finished in brushed matt. ",Silver,Silver,,"Quirky, charming, funny, pretty",24,58,,S,,,50,Jewellery,Fine,Necklaces,,,Bug,For Her,,
10792,100,10792100,Large Barked 'Texture' Pendant,"Made from sterling silver and hallmarked 925 sterling silver and oxidised. All of the findings attached are all sterling silver. 18"" belcher chain.",Silver,Silver,31 x 10 x 10,"Classic, elegant. Quirky",42,101,,S,,,50,Jewellery,Fine,Necklaces,,,Tom Bramwell,For Him,,
10793,100,10793100,Small Barked 'Texture' Pendant,"Made from sterling silver and hallmarked 925 sterling silver and oxidised. All of the findings attached are all sterling silver. 18"" belcher chain.",Silver,Silver,19 x 10 x 5,"Classic, elegant. Quirky",32,77,,S,,,50,Jewellery,Fine,Necklaces,,,Tom Bramwell,For Him,,
10794,100,10794100,Large Brushed 'Texture' Pendant,"Made from sterling silver and hallmarked 925 sterling silver and oxidised. All of the findings attached are all sterling silver. 18"" belcher chain.",Silver,Silver,31 x 10 x 10,"Classic, elegant. Quirky",42,101,,S,,,50,Jewellery,Fine,Necklaces,,,Tom Bramwell,For Him,,
10795,100,10795100,Small Brushed 'Texture' Pendant,"Made from sterling silver and hallmarked 925 sterling silver and oxidised. All of the findings attached are all sterling silver. 18"" belcher chain.",Silver,Silver,19 x 10 x 5,"Classic, elegant. Quirky",32,77,,S,,,50,Jewellery,Fine,Necklaces,,,Tom Bramwell,For Him,,
10796,100,10796100,Barked 'Texture' Cufflinks,Made from sterling silver and hallmarked 925 sterling silver and oxidised. All of the findings attached are all sterling silver. Torpedo fitting.,Silver,Silver,10 x 18 x 17,"Classic, elegant. Quirky",32,77,,S,,,50,Jewellery,Fine,Cufflinks,,,Tom Bramwell,For Him,,
10797,100,10797100,Brushed 'Texture' Cufflinks,"Made from sterling silver and hallmarked 925 sterling silver and oxidised. All of the findings attached are all sterling silver. 18"" belcher chain.",Silver,Silver,10 x 18 x17,"Classic, elegant. Quirky",32,77,,S,,,50,Jewellery,Fine,Cufflinks,,,Tom Bramwell,For Him,,
10798,100,10798100,Square 'Mottled' Pendant,"Made from sterling silver and hallmarked 925 sterling silver and oxidised. All of the findings attached are all sterling silver. 18"" belcher chain.",Silver,Silver,12 x 12 x 2,"Classic, elegant. Quirky",27,65,,S,,,50,Jewellery,Fine,Necklaces,,,Tom Bramwell,For Her,,
10799,100,10799100,Square 'Mottled' Earrings,Made from sterling silver and hallmarked 925 sterling silver and oxidised. All of the findings attached are all sterling silver. Torpedo fitting.,Silver,Silver,23 x 15 x 3,"Classic, elegant. Quirky",24,58,,S,,,50,Jewellery,Fine,Earrings Inc. studs,,,Tom Bramwell,For Her,,
10800,100,10800100,Square 'Mottled' Cufflinks,Made from sterling silver and hallmarked 925 sterling silver and oxidised. All of the findings attached are all sterling silver. Torpedo fitting.,Silver,Silver,12 x 12 x 17,"Classic, elegant. Quirky",30,72,,S,,,50,Jewellery,Fine,Cufflinks,,,Tom Bramwell,For Him,,
10801,100,10801100,Yes/No Choice Charm,"This beautiful solid silver choice charm, featuring a swivelling YES/NO. Fully hallmarked, can be used for an existing piece of jewellery or hung from one our 18"" chains. ",Silver,Silver,31 x ,"Classic, elegant. Quirky",72,173,,S,,,50,Jewellery,Fine,Necklaces,,,Kate Mullally,Unisex,,
10802,100,10802100,Vintage Baby Key,"Solid silver key charm. 22.5 carat gold plated. Fully hallmarked, can be used for an existing piece of jewellery or hung from one our 18"" chains. ",Gold,Gold,25 x 17,"Classic, elegant. Quirky",22.3,54,,S,,,50,Jewellery,Fine,Necklaces,,,Kate Mullally,Unisex,,
10803,100,10803100,Wishbone - Silver,"Solid silver wishbone charm. Fully hallmarked, can be used for an existing piece of jewellery or hung from one our 18"" chains. ",Silver,Silver,35 x ,"Classic, elegant. Quirky",28.9,70,,S,,,50,Jewellery,Fine,Necklaces,,,Kate Mullally,Unisex,,
10804,100,10804100,Wishbone - Gold,"Solid silver wishbone charm. 22.5 carat gold plated. Fully hallmarked, can be used for an existing piece of jewellery or hung from one our 18"" chains. ",Gold,Silver,35 x ,"Classic, elegant. Quirky",38.1,92,,S,,,50,Jewellery,Fine,Necklaces,,,Kate Mullally,Unisex,,
10805,100,10805100,Horseshoe -Silver,"A quintessentially British charm with two bails on the reverse so can be worn any way you choose, either straight or at an angle. Solid silver, hallmarked.",Silver,Silver,25 x 25,"Classic, elegant. Quirky",28.9,70,,S,,,50,Jewellery,Fine,Necklaces,,,Kate Mullally,Unisex,,
10806,100,10806100,Horseshoe - Gold,"A quintessentially British charm with two bails on the reverse so can be worn any way you choose, either straight or at an angle. 22.5 carat gold plate on solid silver.",Gold,Gold,25 x 25,"Classic, elegant. Quirky",38.1,92,,S,,,50,Jewellery,Fine,Necklaces,,,Kate Mullally,Unisex,,
10807,100,10807100,"18"" Curb Chain - Silver",The 18? Curb Chain is the perfect chain for charms. This one is solid sterling silver.,Silver,Silver,,"Classic, elegant. Quirky",10.5,26,,S,,,50,Jewellery,Fine,Necklaces,,,Kate Mullally,Unisex,,
10808,100,10808100,"18"" Curb Chain  - Gold",The 18? Curb Chain is the perfect chain for charms. This one is 22.5 carat gold plated sterling silver.,Gold,Gold,,"Classic, elegant. Quirky",19.7,48,,S,,,50,Jewellery,Fine,Necklaces,,,Kate Mullally,Unisex,,
10809,100,10809100,Heart Napkin Rings,"Gorgeous solid oak heart shaped napkin rings in a set of four, eight or twelve. Handsome and chunky these heart napkin rings are the perfect finishing touch to any table and make a lovely gift! Each set comes tied in ribbon and presented in a cotton bag.Lovingly handmade in solid golden oak and sourced from sustainable forests",,,70 x 70 x 20,"Meal, Objects,Tableware, Decorative, Marriage, Engagement, Wood, Cook, Chef, Dinner",9.25,22,,S,,,234,Kitchen,,Preparation,,,Hop & Peck,Unisex,,
10810,100,10810100,Button Charm Bracelet,"Brighten up your day with this shades of blue coloured polka dot bracelet, made with buttons and lovely  silver woodland charms on a silver plated chain.",Blue Owl,Blue,1850 x 22 approx.,"Pretty, Spots, Dots, Summer, Seaside, Coast, Woodland, Nature, animals",10.5,25.5,,S,,,79,Jewellery,Fashion/Art,Bracelets,,,Flourish,For Her,,
10810,101,10810101,Button Charm Bracelet,"Brighten up your day with this shades of green and purple coloured polka dot bracelet, made with buttons and lovely brass effect woodland charms on a silver plated chain.",Woodland Squirrel,Green,1850 x 22 approx.,"Pretty, Spots, Dots, Summer, Seaside, Coast, Woodland, Nature, animals",10.5,25.5,,S,,,79,Jewellery,Fashion/Art,Bracelets,,,Flourish,For Her,,
10810,102,10810102,Button Charm Bracelet,"Brighten up your day with this shades of red coloured polka dot bracelet, made with buttons and lovely silver woodland charms on a silver plated chain.",Red Robin,Red,1850 x 22 approx.,"Pretty, Spots, Dots, Summer, Seaside, Coast, Woodland, Nature, animals",10.5,25.5,,S,,,79,Jewellery,Fashion/Art,Bracelets,,,Flourish,For Her,,
10811,100,10811100,Hairslide,Pretty hairslide/comb with a 3 button decorated top. ,Oriental,Cream,41 x 45,"Romantic, floral, feminine, pretty",4,9.6,,S,,,21,Accessories,,Women,,,Flourish,For Her,,
10812,100,10812100,Button Earrings,"Beautiful bright red, heart-shaped, shell button earrings attached to silver plated studs and butterflies, using a strong epoxy.",Red Hearts,Red,15 x 15,"Romantic, floral, feminine, pretty",3.5,8.5,,S,,,22,Jewellery,Fashion/Art,Earrings Inc. studs,,,Flourish,For Her,,
10812,101,10812101,Button Earrings,"Beautiful teal green, shell button earrings attached to silver plated studs and butterflies, using a strong epoxy.",Teal Flower,Green,20 x 20,"Romantic, floral, feminine, pretty",3.5,8.5,,S,,,22,Jewellery,Fashion/Art,Earrings Inc. studs,,,Flourish,For Her,,
10812,102,10812102,Button Earrings,"Beautiful floral painted round,  button earrings attached to silver plated studs and butterflies, using a strong epoxy.",Matte Flower,Multi,Diameter - 17,"Romantic, floral, feminine, pretty",3.5,8.5,,S,,,22,Jewellery,Fashion/Art,Earrings Inc. studs,,,Flourish,For Her,,
10812,103,10812103,Button Earrings,"Beautiful floral painted round,  button earrings attached to silver plated studs and butterflies, using a strong epoxy.",Oriental Flower,Multi,Diameter - 17,"Romantic, floral, feminine, pretty",3.5,8.5,,S,,,22,Jewellery,Fashion/Art,Earrings Inc. studs,,,Flourish,For Her,,
10813,100,10813100,Gatsby Disco Bag,"Hand made leather bag. Antiqued frame with a snap clasp, and detachable strap. Pretty vintage style floral lining, with internal pocket. Easily works for day into evening. ",Flower Green,Green,220 x 260 x 50,"Vintage, hostorical, antique, retro, suede, purse",40,96,,S,,,350,Accessories,,Bags & Purses ,,,Galina,For Her,,
10813,101,10813101,Gatsby Disco Bag,"Hand made leather bag. Antiqued frame with a snap clasp, and detachable strap. Pretty vintage style floral lining, with internal pocket. Easily works for day into evening. ",Flower Brown,Brown,220 x 260 x 50,"Vintage, hostorical, antique, retro, suede, purse",40,96,,S,,,350,Accessories,,Bags & Purses ,,,Galina,For Her,,
10813,102,10813102,Gatsby Disco Bag,"Hand made leather bag. Antiqued frame with a snap clasp, and detachable strap. Pretty vintage style floral lining, with internal pocket. Easily works for day into evening. ",Flower Tan,Brown,220 x 260 x 50,"Vintage, hostorical, antique, retro, suede, purse",40,96,,S,,,350,Accessories,,Bags & Purses ,,,Galina,For Her,,
10814,100,10814100,Soho Combi Bag,Roomy tote bag for everything you need to see you through the day. Two tone leather with a zipped front pocket. Fits comfortably onto the shoulder.,Green/Tan Flower,Green,450 x 280,"Vintage, hostorical, antique, retro, suede, purse",44,109,,S,,,700,Accessories,,Bags & Purses ,,,Galina,For Her,,
10815,100,10815100,Farthing Cufflinks,Fabulous vintage farthing coin cufflinks. Completes any vintage outfit. Gold plated torpedo fittings. Genuine farthing coins ,,,20 x20,"Vintage, quirky, stylish, retro, charming",10,24,,S,,,50,Jewellery,Fashion/Art,Cufflinks,,,Monkey Shirley,For Him,,
